3,1,6,6,5,5,1,0,0,0,0,0,0,1,0,1,1,0,0,52,3,1,3,8,4,2,2,0,2,2,0,0,1,1,4,1,0,0,1,4,2,4,0,1,2,2,1,0,0,0,0,0,0,2,0,0,1,1,6,2,1,6,1,0,1,4,18,2,6,3,5,1,0,0,0,0,0,0,2,6,5,7,15,10,6,2,2,4,2,8,7,1,20,4,9,10,8,2,0,0,0,6,2,12,10,12,4,3,4,26,22,18,14,12,1,2,0,0,0,0,0,0,1,1,1,0,0,1,50,48,46,44,42,40,38,36,34,32,30,4,0,0,0,0,2,5,0,5,0,2,4,1,56,14,10,4,2,0,0,0,0,108,66,4,18,6,10,4,1,4,1,0,1,0,0,1,1,0,1,3,1,0,4,14,8,0,0,0,7,2,3,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,4,3,1,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,4,0,0,4,4,1,0,6,0,0,0,0,0,2,1,1,2,0,0,0,0,2,4,14,28,1,1,10,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,24,22,20,18,16,80,29,1,1,54,52,50,48,46,44,60,1,8,0,0,0,1,0,14,7,7,7,8,7,7,0,2,0,0,14,12,0,2,0,0,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,4,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,5,14,6,1,0,4,48,0,3,4,0,0,4,0,2,3,0,1,0,0,0,0,3,0,0,0,0,0,1,0,
0,0,1,6,2,2,1,0,1,2,3,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,2,0,0,2,8,20,18,4,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,4,1,2,1,10,1,4,0,3,1,1,1,1,0,22,0,0,0,2,3,4,6,4,0,5,0,0,0,0,0,0,0,1,10,0,10,6,0,0,2,0,12,2,8,10,1,0,32,28,24,20,16,2,116,53,54,73,18,1,1,1,1,1,1,1,4,56,54,52,50,48,46,44,42,40,38,36,914,804,782,678,16,0,2,2,1,2,2,0,3,58,8,6,30,26,22,18,14,10,372,272,6,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,30,1,1,12,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,32,30,28,26,24,22,16,23,2,2,54,52,50,48,46,44,281,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,0,4,0,0,0,1,2,1,0,36,12,22,8,13,2,0,10,16,2,0,16,4,7,20,9,24,15,2,6,2,12,12,12,12,12,12,12,12,12,12,30,10,4,6,12,12,12,16,16,16,15,15,15,16,16,16,16,16,15,16,16,16,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,8,7,4,5,2,10,10,8,5,38,11,0,10,1,0,4,13,16,13,0,0,2,2,10,5,1,1,0,0,0,4,0,0,0,0,0,0,2,0,0,2,2,0,2,0,0,0,0,0,0,2,0,
0,0,0,4,4,0,10,0,1,0,0,0,1,0,2,0,1,0,0,2,0,0,2,0,0,0,4,8,1,2,10,5,0,1,2,3,1,1,0,4,6,8,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,22,6,6,5,0,6,2,5,6,1,2,0,2,0,1,0,0,0,10,2,2,12,0,2,2,2,0,0,0,0,4,2,4,0,8,1,3,36,30,10,8,3,0,8,8,2,6,22,0,0,14,34,24,20,18,16,8,392,284,296,52,0,1,1,1,1,1,1,1,3,58,54,52,50,48,46,44,42,40,38,36,92,54,48,26,4,0,2,0,3,0,36,2,5,6,0,12,22,18,14,10,6,2,12,4,14,32,14,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,12,10,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,1,3,0,0,2,0,2,3,0,0,0,2,0,0,0,0,0,0,2,8,1,1,14,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,32,30,28,26,24,22,64,9,2,2,4,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,4,0,6,0,1,0,4,0,248,194,215,186,172,163,165,170,171,168,138,216,167,173,215,174,214,218,168,179,138,22,22,21,20,20,21,22,22,22,22,234,178,132,17,22,21,20,24,23,22,21,21,21,22,22,23,23,22,21,24,24,23,22,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191,174,154,0,0,163,0,0,0,0,37,0,0,0,4,37,0,0,0,0,1,8,1,4,4,0,2,0,10,88,0,0,0,16,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,
1,0,0,4,5,0,0,0,2,0,2,0,0,0,2,1,0,1,0,10,0,1,9,0,0,0,0,0,1,0,14,10,0,0,0,6,0,2,0,0,2,20,14,9,0,4,1,1,0,1,0,2,2,2,1,0,1,1,0,0,0,3,0,1,0,2,2,2,0,1,3,2,2,0,0,0,6,2,3,2,1,5,8,2,0,0,4,3,9,0,2,0,2,1,12,10,4,0,8,0,0,12,2,0,0,0,2,1,12,36,28,24,20,16,4,948,875,860,1,18,1,1,2,2,2,2,2,1,56,54,52,50,48,46,44,42,40,38,36,6,2,2,0,8,0,1,0,0,0,12,0,2,64,16,4,36,32,28,24,20,16,112,50,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,2,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,16,1,1,12,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,32,30,28,26,24,22,110,24,2,2,58,52,48,44,42,40,49,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,2,0,1,2,5,0,864,796,799,786,728,745,740,733,733,734,667,806,743,735,804,734,804,801,742,730,659,27,27,27,26,25,26,26,25,26,25,782,708,634,28,27,27,26,28,28,27,26,25,24,26,25,27,26,25,24,27,26,25,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,794,786,724,4,13,745,11,12,9,12,1,17,0,13,2,4,4,7,3,6,1,6,2,0,46,0,0,0,0,74,0,10,12,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,0,2,1,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,12,0,0,2,0,1,1,6,1,0,0,2,0,0,1,7,0,8,4,0,3,2,14,2,2,0,0,0,4,2,4,2,0,2,0,10,8,1,0,3,3,2,4,26,6,12,8,11,7,6,0,0,0,0,0,0,2,1,0,0,12,4,0,1,7,4,0,0,0,0,0,4,16,10,6,0,0,0,2,4,24,10,12,10,1,0,28,22,16,10,6,7,48,12,16,7,55,1,1,2,2,2,2,1,2,54,46,40,36,34,32,30,28,26,24,22,34,8,12,4,0,2,1,2,6,20,4,8,2,64,8,8,28,22,18,14,12,10,370,232,2,12,4,4,0,0,0,2,1,0,1,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,32,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,18,16,14,12,10,8,4,6,2,1,52,44,42,40,38,36,231,2,4,0,0,1,0,2,2,1,1,1,2,1,1,0,0,6,0,4,0,0,6,0,6,4,0,1,1,0,2,0,8,0,5,0,3,0,2,2,4,1,0,0,0,0,3,0,6,2,0,1,0,4,2,2,2,2,2,2,2,3,3,6,2,0,1,2,2,2,5,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,4,5,2,8,23,11,10,2,21,0,24,0,2,6,40,41,37,1,4,1,4,2,4,1,0,0,4,0,9,6,12,0,4,0,7,5,0,0,2,3,0,2,0,0,0,0,0,0,0,2,
0,0,0,0,6,0,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,32,22,0,0,1,0,0,14,0,1,0,0,2,0,0,3,0,28,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,2,2,0,0,30,7,20,7,8,7,8,0,1,0,34,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,52,8,2,0,0,2,14,2,0,48,12,0,0,30,26,22,18,16,2,726,547,556,180,1,2,2,2,2,2,2,2,2,64,60,56,52,48,46,44,42,40,38,36,270,143,150,88,0,1,1,12,4,0,2,0,1,44,0,2,32,28,24,20,16,14,102,60,42,10,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,14,12,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,32,30,28,26,24,22,24,12,1,1,42,40,38,36,34,32,58,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,32,0,4,0,0,0,0,0,0,0,484,377,427,367,335,323,332,330,339,335,264,418,331,329,420,329,432,424,330,333,271,19,19,19,19,19,19,19,19,19,19,432,352,286,17,19,19,19,23,22,22,22,22,22,22,22,22,22,21,20,23,23,22,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,344,306,0,0,332,0,0,0,0,121,0,0,0,0,1,0,0,1,1,0,8,3,6,0,0,12,0,4,2,0,0,0,0,0,0,0,0,2,0,0,4,2,0,2,0,0,0,0,0,0,0,0,
1,1,0,6,2,0,2,0,2,3,2,1,0,0,8,0,3,3,4,12,0,2,8,4,2,3,2,2,3,1,0,1,2,4,0,2,0,2,1,1,2,2,0,2,14,16,5,5,3,5,3,12,7,7,5,3,5,4,8,0,1,0,1,4,1,1,6,0,4,0,0,0,0,2,2,0,2,3,0,6,4,4,23,12,6,3,1,13,5,12,1,0,0,1,11,2,0,6,18,3,6,12,14,24,0,4,6,2,4,16,14,12,10,8,1,14,1,8,8,4,1,1,2,1,0,0,0,1,42,38,36,34,32,30,28,26,24,22,20,94,58,54,26,0,0,0,2,1,8,42,4,1,14,6,12,10,4,0,0,0,0,14,10,2,8,2,0,4,0,1,0,0,0,0,0,0,2,0,1,1,3,0,4,4,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,3,3,2,1,1,0,5,2,1,1,0,0,2,5,1,0,0,0,0,0,2,3,1,2,1,1,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,6,0,7,0,4,1,2,1,1,2,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,2,1,0,3,1,1,0,0,1,1,6,0,3,4,7,0,0,1,0,2,0,0,0,0,0,1,10,8,1,1,6,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18,16,14,12,10,8,6,4,2,1,1,6,2,0,0,0,0,0,0,0,2,0,1,0,4,6,1,0,2,3,0,0,4,8,4,1,0,0,2,0,0,0,0,2,1,9,8,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,2,0,0,4,4,4,6,6,6,6,6,6,6,6,6,6,5,5,6,6,5,5,2,4,1,2,4,1,0,0,0,0,1,0,6,4,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,2,1,0,2,0,0,0,3,0,2,0,0,0,1,0,4,3,4,2,0,0,0,0,4,0,8,0,2,2,0,0,2,0,0,0,0,0,1,32,0,0,3,0,
0,1,3,14,3,1,3,0,0,1,1,1,0,1,14,2,1,1,2,4,0,0,4,16,6,1,6,6,1,2,0,0,1,4,2,4,0,2,2,0,6,2,0,0,4,18,4,3,3,2,2,12,3,5,4,4,4,0,2,1,0,1,1,0,1,2,0,0,0,0,2,0,1,1,0,0,14,0,1,0,2,2,2,20,12,2,2,6,6,6,1,1,2,2,2,12,4,12,10,5,0,2,20,6,6,30,0,2,2,20,10,4,0,0,4,2,0,0,0,3,0,0,3,3,3,2,0,4,36,30,24,20,16,14,12,10,8,6,4,2,0,0,0,0,2,0,0,0,34,14,4,1,20,28,8,16,10,4,0,0,0,16,2,8,6,2,14,2,0,0,1,1,0,0,1,3,1,1,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,6,2,2,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,3,1,2,1,1,0,1,0,0,1,0,0,2,1,0,1,0,0,0,1,1,1,0,0,0,0,3,1,0,0,0,2,0,0,1,0,2,0,3,1,1,0,2,0,0,0,0,2,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,2,1,1,14,10,6,4,2,0,3,5,12,0,0,0,0,2,4,1,0,1,5,1,1,2,0,0,2,4,0,0,6,0,0,2,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,2,2,1,0,0,0,1,1,2,2,1,0,2,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,4,0,0,0,2,0,6,0,0,0,0,3,2,0,0,12,0,6,4,0,0,0,0,0,0,1,1,0,2,0,0,0,2,
0,0,0,10,3,2,4,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,4,0,1,4,2,0,2,14,4,0,0,0,1,0,3,6,2,4,14,4,0,2,4,1,1,0,0,0,0,1,3,2,1,2,1,2,2,1,0,1,1,2,2,2,1,0,1,2,2,2,0,0,0,6,1,0,0,1,0,1,10,4,3,2,1,1,12,4,0,4,3,3,10,4,8,4,3,8,6,6,6,0,16,2,3,2,28,24,20,16,12,4,70,33,34,2,39,1,1,3,1,1,1,1,1,46,44,42,40,38,36,34,32,30,28,26,2,0,0,0,2,0,0,0,0,0,18,0,2,56,0,4,16,12,8,4,0,0,404,244,6,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,1,1,1,2,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,2,2,0,3,0,0,0,2,0,1,2,1,0,0,1,1,0,0,0,0,1,0,0,8,34,1,1,10,8,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,24,22,20,18,16,14,12,60,43,1,1,54,52,50,48,46,44,257,2,6,2,0,2,0,4,6,1,1,1,3,1,2,18,0,20,0,6,2,4,0,0,22,2,1,0,0,0,1,0,28,9,12,8,8,0,0,8,9,0,0,10,0,5,12,8,14,10,0,6,1,12,12,12,12,11,11,11,10,11,10,24,14,8,6,12,12,12,14,14,14,14,13,12,13,12,13,12,11,10,13,12,11,10,0,3,1,2,2,16,0,0,0,0,0,0,0,6,1,0,0,0,0,1,11,8,7,4,15,0,17,21,11,8,0,26,0,22,2,5,6,28,28,26,0,10,1,0,0,0,0,0,0,38,0,6,8,14,14,2,0,0,0,0,0,14,14,1,16,0,0,0,0,0,0,0,0,
2,0,3,6,1,0,9,0,0,1,2,8,0,1,0,0,0,1,3,0,0,0,3,18,12,3,8,9,1,1,0,1,0,1,12,10,0,1,0,3,0,14,10,9,2,32,11,9,9,8,7,20,10,13,9,7,11,2,2,1,0,0,1,0,0,0,20,7,8,7,12,9,8,2,0,0,8,0,0,4,0,0,0,22,14,1,0,1,1,4,6,2,2,0,0,22,14,2,2,0,0,12,6,2,6,10,2,0,0,38,32,28,24,20,4,4,1,0,10,0,1,1,2,2,2,2,1,1,60,56,52,50,48,46,44,42,40,38,36,318,225,206,142,8,8,4,4,5,4,2,6,2,64,0,2,22,18,14,10,8,6,4,2,6,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,1,0,4,2,1,0,1,0,0,1,6,1,2,8,0,1,0,2,1,1,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3,1,3,4,0,0,0,1,2,1,4,0,3,0,8,0,2,1,0,0,2,0,0,1,1,16,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,32,30,28,26,24,22,134,0,2,2,54,46,40,34,28,24,0,2,0,6,0,0,3,6,2,1,1,1,2,1,2,0,0,2,1,4,2,0,4,14,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,2,0,8,6,0,0,0,0,0,0,0,0,10,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,3,100,6,0,4,0,2,334,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0,0,28,0,0,0,0,
0,3,1,24,2,2,3,4,1,1,0,10,1,0,2,0,9,2,17,0,0,0,1,46,34,4,0,0,0,0,0,1,0,3,2,0,1,0,4,0,14,22,14,5,2,32,5,3,3,4,4,16,5,6,3,1,3,1,0,0,0,0,1,0,0,0,32,11,22,11,15,14,13,7,0,0,2,0,0,14,1,1,4,12,2,0,0,3,1,0,0,3,2,3,0,28,22,20,6,1,0,4,4,12,2,40,12,0,0,24,22,20,18,16,3,6,1,0,1,4,1,1,1,1,1,1,1,5,56,54,52,50,48,46,44,42,40,38,36,0,0,0,0,8,1,5,14,8,20,6,0,2,52,6,20,36,32,28,24,20,16,36,8,32,104,58,0,8,1,1,0,3,0,0,2,0,4,2,0,1,7,0,4,0,0,0,1,0,1,0,1,2,0,6,0,1,0,12,4,2,1,6,2,2,14,0,1,1,2,2,0,1,2,1,0,1,3,6,0,3,2,0,0,1,0,1,0,1,0,8,5,5,4,7,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,1,9,0,5,3,1,3,8,0,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,2,2,7,2,2,3,1,1,1,0,0,2,0,2,0,1,0,5,1,14,2,2,7,0,2,3,9,5,28,9,6,1,0,0,5,12,9,1,1,14,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,32,30,28,26,24,22,112,3,2,2,46,42,38,34,32,30,16,1,6,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,2,0,0,1,2,0,0,0,5,0,0,3,3,0,0,0,5,0,0,2,0,8,46,0,0,0,0,0,2,0,1,9,0,1,0,0,0,0,2,0,0,6,0,0,1,1,
0,1,0,0,2,0,4,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,22,6,1,0,0,0,0,0,2,0,16,14,10,0,0,34,15,14,14,14,15,30,14,15,14,13,14,2,0,3,0,0,0,0,0,1,34,13,30,14,15,14,13,0,1,0,10,1,0,12,0,0,5,30,26,3,0,4,3,0,0,0,0,0,5,28,24,4,4,1,0,2,6,0,2,0,6,1,8,26,20,16,12,8,0,796,727,720,2,7,1,1,2,2,2,2,2,1,56,54,52,50,48,46,44,42,40,38,36,0,0,0,0,6,0,2,28,2,0,10,2,1,56,42,4,26,22,18,14,10,6,416,334,0,10,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,37,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,32,30,28,26,24,22,6,13,1,1,48,44,42,40,38,36,338,1,28,0,0,0,0,0,2,1,1,1,3,1,2,0,0,8,0,4,2,0,18,0,6,2,1,1,2,2,1,2,724,657,659,654,590,599,596,592,592,594,528,660,597,590,660,590,660,657,594,587,517,28,28,27,26,25,26,27,26,27,26,646,572,498,29,28,27,26,29,28,27,26,25,24,26,25,27,26,25,24,28,27,26,25,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,657,654,589,1,1,597,2,3,1,2,2,3,0,3,0,1,1,5,3,5,0,18,3,0,0,0,0,0,6,0,0,9,4,4,0,4,0,1,5,0,0,4,3,0,2,0,0,0,0,0,0,1,0,
0,0,0,0,4,2,4,0,0,0,2,2,0,0,0,0,0,0,0,2,1,1,1,12,6,0,6,9,1,0,0,0,2,1,0,5,2,2,3,1,4,24,22,13,0,2,0,0,0,0,0,0,1,1,0,0,0,0,4,1,0,0,2,0,2,0,6,0,2,0,1,1,0,1,2,2,18,0,0,0,2,1,1,0,0,0,1,0,0,2,4,0,0,0,2,2,0,2,0,0,0,12,2,4,0,2,4,1,0,36,32,28,24,20,2,224,130,118,89,70,1,1,1,1,1,1,1,0,56,54,52,50,48,46,44,42,40,38,36,1122,1006,986,868,20,0,0,0,1,4,4,6,2,86,2,10,30,26,22,18,14,10,352,264,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,3,1,1,16,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,32,30,28,26,24,22,0,0,2,2,76,72,68,64,60,56,276,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,100,54,68,46,33,46,42,35,39,39,24,74,43,42,76,35,72,67,40,36,12,2,2,1,0,0,1,2,2,2,2,54,18,6,1,2,1,0,6,5,4,3,3,3,4,4,5,5,4,4,6,6,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,38,26,19,33,45,31,42,27,37,34,48,0,43,1,4,20,38,40,37,0,0,2,0,0,2,1,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
